id,cluster
train_2141,18
train_2142,16
train_2143,13
train_2144,16
train_2145,9
train_2146,17
train_2147,13
train_2148,13
train_2149,6
train_2150,11
train_2151,4
train_2152,13
train_2153,2
train_2154,2
train_2155,13
train_2156,17
train_2157,10
train_2158,7
train_2159,11
train_2160,13
train_2161,17
train_2162,9
train_2163,15
train_2164,13
train_2165,1
train_2166,9
train_2167,15
train_2168,8
train_2169,17
train_2170,7
train_2171,4
train_2172,11
train_2173,4
train_2174,3
train_2175,4
train_2176,13
train_2177,13
train_2178,0
train_2179,0
train_2180,13
train_2181,13
train_2182,12
train_2183,13
train_2184,15
train_2185,19
train_2186,17
train_2187,0
train_2188,7
train_2189,0
train_2190,4
train_2191,18
train_2192,19
train_2193,17
train_2194,8
train_2195,13
train_2196,19
train_2197,7
train_2198,13
train_2199,5
train_2200,13
train_2201,13
train_2202,14
train_2203,3
train_2204,7
train_2205,3
train_2206,12
train_2207,12
train_2208,10
train_2209,10
train_2210,3
train_2211,4
train_2212,6
train_2213,2
train_2214,4
train_2215,10
train_2216,12
train_2217,0
train_2218,10
train_2219,2
train_2220,0
train_2221,13
train_2222,6
train_2223,12
train_2224,12
train_2225,11
train_2226,12
train_2227,7
train_2228,19
train_2229,12
train_2230,10
train_2231,4
train_2232,13
train_2233,10
train_2234,13
train_2235,5
train_2236,15
train_2237,12
train_2238,12
train_2239,6
train_2240,13
train_2241,3
train_2242,17
train_2243,12
train_2244,10
train_2245,10
train_2246,2
train_2247,5
train_2248,13
train_2249,10
train_2250,13
train_2251,17
train_2252,17
train_2253,2
train_2254,13
train_2255,10
train_2256,2
train_2257,0
train_2258,1
train_2259,1
train_2260,4
train_2261,16
train_2262,18
train_2263,2
train_2264,5
train_2265,4
train_2266,2
train_2267,16
train_2268,2
train_2269,7
train_2270,18
train_2271,8
train_2272,8
train_2273,18
train_2274,6
train_2275,14
train_2276,19
train_2277,12
train_2278,10
train_2279,7
train_2280,0
train_2281,10
train_2282,10
train_2283,8
train_2284,2
train_2285,13
train_2286,5
train_2287,13
train_2288,18
train_2289,16
train_2290,2
train_2291,2
train_2292,16
train_2293,1
train_2294,16
train_2295,2
train_2296,7
train_2297,15
train_2298,9
train_2299,16
train_2300,13
train_2301,13
train_2302,16
train_2303,17
train_2304,11
train_2305,12
train_2306,10
train_2307,2
train_2308,8
train_2309,11
train_2310,9
train_2311,18
train_2312,7
train_2313,17
train_2314,13
train_2315,1
train_2316,16
train_2317,0
train_2318,5
train_2319,9
train_2320,9
train_2321,6
train_2322,8
train_2323,16
train_2324,15
train_2325,6
train_2326,13
train_2327,17
train_2328,16
train_2329,7
train_2330,2
train_2331,8
train_2332,14
train_2333,15
train_2334,7
train_2335,13
train_2336,17
train_2337,17
train_2338,13
train_2339,15
train_2340,12
train_2341,3
train_2342,12
train_2343,7
train_2344,3
train_2345,1
train_2346,5
train_2347,9
train_2348,12
train_2349,18
train_2350,13
train_2351,19
train_2352,12
train_2353,11
train_2354,2
train_2355,3
train_2356,17
train_2357,11
train_2358,14
train_2359,3
train_2360,19
train_2361,13
train_2362,13
train_2363,18
train_2364,12
train_2365,10
train_2366,2
train_2367,15
train_2368,7
train_2369,12
train_2370,12
train_2371,2
train_2372,17
train_2373,19
train_2374,17
train_2375,8
train_2376,2
train_2377,17
train_2378,19
train_2379,19
train_2380,8
train_2381,3
train_2382,13
train_2383,3
train_2384,19
train_2385,3
train_2386,9
train_2387,0
train_2388,4
train_2389,6
train_2390,9
train_2391,16
train_2392,11
train_2393,2
train_2394,3
train_2395,6
train_2396,19
train_2397,13
train_2398,17
train_2399,9
train_2400,0
train_2401,8
train_2402,2
train_2403,5
train_2404,5
train_2405,0
train_2406,6
train_2407,10
train_2408,3
train_2409,13
train_2410,13
train_2411,15
train_2412,2
train_2413,17
train_2414,9
train_2415,10
train_2416,13
train_2417,17
train_2418,4
train_2419,16
train_2420,17
train_2421,13
train_2422,2
train_2423,13
train_2424,3
train_2425,11
train_2426,13
train_2427,2
train_2428,6
train_2429,2
train_2430,11
train_2431,13
train_2432,13
train_2433,10
train_2434,19
train_2435,3
train_2436,16
train_2437,11
train_2438,13
train_2439,2
train_2440,18
train_2441,18
train_2442,19
train_2443,2
train_2444,3
train_2445,11
train_2446,15
train_2447,13
train_2448,13
train_2449,17
train_2450,13
train_2451,13
train_2452,13
train_2453,4
train_2454,1
train_2455,15
train_2456,8
train_2457,0
train_2458,13
train_2459,18
train_2460,15
train_2461,17
train_2462,10
train_2463,12
train_2464,13
train_2465,9
train_2466,12
train_2467,19
train_2468,2
train_2469,2
train_2470,15
train_2471,13
train_2472,12
train_2473,1
train_2474,16
train_2475,2
train_2476,9
train_2477,2
train_2478,19
train_2479,0
train_2480,9
train_2481,7
train_2482,19
train_2483,2
train_2484,5
train_2485,3
train_2486,12
train_2487,13
train_2488,15
train_2489,12
train_2490,8
train_2491,11
train_2492,13
train_2493,2
train_2494,8
train_2495,0
train_2496,6
train_2497,15
train_2498,13
train_2499,10
train_2500,9
train_2501,10
train_2502,8
train_2503,7
train_2504,0
train_2505,8
train_2506,16
train_2507,10
train_2508,9
train_2509,10
train_2510,2
train_2511,18
train_2512,0
train_2513,10
train_2514,9
train_2515,15
train_2516,13
train_2517,8
train_2518,17
train_2519,10
train_2520,4
train_2521,17
train_2522,15
train_2523,3
train_2524,10
train_2525,16
train_2526,10
train_2527,19
train_2528,16
train_2529,13
train_2530,10
train_2531,15
train_2532,12
train_2533,8
train_2534,11
train_2535,13
train_2536,18
train_2537,3
train_2538,8
train_2539,16
train_2540,2
train_2541,1
train_2542,17
train_2543,3
train_2544,7
train_2545,15
train_2546,10
train_2547,18
train_2548,7
train_2549,13
train_2550,13
train_2551,15
train_2552,0
train_2553,12
train_2554,15
train_2555,13
train_2556,1
train_2557,13
train_2558,14
train_2559,13
train_2560,3
train_2561,8
train_2562,13
train_2563,7
train_2564,2
train_2565,10
train_2566,10
train_2567,10
train_2568,7
train_2569,13
train_2570,19
train_2571,17
train_2572,13
train_2573,6
train_2574,13
train_2575,19
train_2576,13
train_2577,13
train_2578,5
train_2579,10
train_2580,11
train_2581,16
train_2582,11
train_2583,2
train_2584,13
train_2585,10
train_2586,13
train_2587,7
train_2588,4
train_2589,14
train_2590,18
train_2591,13
train_2592,7
train_2593,19
train_2594,4
train_2595,1
train_2596,13
train_2597,6
train_2598,10
train_2599,7
train_2600,19
train_2601,2
train_2602,2
train_2603,5
train_2604,19
train_2605,4
train_2606,12
train_2607,18
train_2608,1
train_2609,10
train_2610,19
train_2611,1
train_2612,7
train_2613,0
train_2614,0
train_2615,2
train_2616,15
train_2617,7
train_2618,13
train_2619,15
train_2620,18
train_2621,10
train_2622,0
train_2623,9
train_2624,19
train_2625,7
train_2626,5
train_2627,9
train_2628,12
train_2629,3
train_2630,13
train_2631,4
train_2632,7
train_2633,3
train_2634,11
train_2635,11
train_2636,12
train_2637,1
train_2638,4
train_2639,3
train_2640,6
train_2641,12
train_2642,4
train_2643,16
train_2644,15
train_2645,4
train_2646,2
train_2647,4
train_2648,19
train_2649,19
train_2650,2
train_2651,15
train_2652,7
train_2653,4
train_2654,3
train_2655,13
train_2656,7
train_2657,10
train_2658,13
train_2659,18
train_2660,3
train_2661,10
train_2662,19
train_2663,17
train_2664,13
train_2665,13
train_2666,17
train_2667,19
train_2668,15
train_2669,19
train_2670,7
train_2671,7
train_2672,17
train_2673,10
train_2674,17
train_2675,13
train_2676,1
train_2677,1
train_2678,7
train_2679,8
train_2680,17
train_2681,13
train_2682,9
train_2683,13
train_2684,15
train_2685,1
train_2686,7
train_2687,15
train_2688,7
train_2689,19
train_2690,4
train_2691,17
train_2692,16
train_2693,19
train_2694,8
train_2695,4
train_2696,15
train_2697,17
train_2698,10
train_2699,13
train_2700,17
train_2701,11
train_2702,2
train_2703,2
train_2704,17
train_2705,19
train_2706,12
train_2707,2
train_2708,4
train_2709,2
train_2710,17
train_2711,11
train_2712,2
train_2713,7
train_2714,16
train_2715,8
train_2716,17
train_2717,16
train_2718,17
train_2719,7
train_2720,4
train_2721,15
train_2722,2
train_2723,0
train_2724,2
train_2725,4
train_2726,12
train_2727,17
train_2728,12
train_2729,10
train_2730,17
train_2731,16
train_2732,2
train_2733,2
train_2734,1
train_2735,3
train_2736,10
train_2737,16
train_2738,19
train_2739,13
train_2740,13
train_2741,2
train_2742,12
train_2743,13
train_2744,13
train_2745,1
train_2746,10
train_2747,17
train_2748,4
train_2749,1
train_2750,5
train_2751,14
train_2752,16
train_2753,10
train_2754,10
train_2755,19
train_2756,18
train_2757,10
train_2758,19
train_2759,17
train_2760,10
train_2761,19
train_2762,18
train_2763,10
train_2764,8
train_2765,13
train_2766,6
train_2767,7
train_2768,13
train_2769,13
train_2770,13
train_2771,11
train_2772,2
train_2773,10
train_2774,1
train_2775,16
train_2776,10
train_2777,4
train_2778,2
train_2779,3
train_2780,13
train_2781,17
train_2782,7
train_2783,1
train_2784,13
train_2785,13
train_2786,19
train_2787,13
train_2788,15
train_2789,10
train_2790,18
train_2791,13
train_2792,10
train_2793,13
train_2794,1
train_2795,16
train_2796,13
train_2797,7
train_2798,16
train_2799,10
train_2800,15
train_2801,19
train_2802,12
train_2803,2
train_2804,0
train_2805,17
train_2806,2
train_2807,6
train_2808,10
train_2809,3
train_2810,13
train_2811,7
train_2812,19
train_2813,13
train_2814,17
train_2815,2
train_2816,18
train_2817,6
train_2818,1
train_2819,18
train_2820,16
train_2821,3
train_2822,19
train_2823,5
train_2824,10
train_2825,12
train_2826,11
train_2827,13
train_2828,16
train_2829,2
train_2830,8
train_2831,13
train_2832,7
train_2833,7
train_2834,13
train_2835,17
train_2836,12
train_2837,5
train_2838,12
train_2839,7
train_2840,11
train_2841,4
train_2842,10
train_2843,7
train_2844,13
train_2845,3
train_2846,15
train_2847,10
train_2848,7
train_2849,5
train_2850,7
train_2851,9
train_2852,12
train_2853,3
train_2854,9
train_2855,15
train_2856,2
train_2857,5
train_2858,9
train_2859,19
train_2860,13
train_2861,2
train_2862,4
train_2863,4
train_2864,19
train_2865,11
train_2866,8
train_2867,4
train_2868,10
train_2869,2
train_2870,17
train_2871,0
train_2872,13
train_2873,15
train_2874,8
train_2875,2
train_2876,9
train_2877,8
train_2878,2
train_2879,4
train_2880,13
train_2881,13
train_2882,13
train_2883,10
train_2884,10
train_2885,10
train_2886,18
train_2887,10
train_2888,15
train_2889,19
train_2890,10
train_2891,2
train_2892,10
train_2893,0
train_2894,3
train_2895,7
train_2896,5
train_2897,9
train_2898,19
train_2899,3
train_2900,12
train_2901,15
train_2902,17
train_2903,12
train_2904,13
train_2905,10
train_2906,7
train_2907,13
train_2908,10
train_2909,9
train_2910,10
train_2911,19
train_2912,13
train_2913,13
train_2914,10
train_2915,5
train_2916,4
train_2917,10
train_2918,19
train_2919,13
train_2920,12
train_2921,2
train_2922,14
train_2923,3
train_2924,10
train_2925,10
train_2926,12
train_2927,10
train_2928,13
train_2929,9
train_2930,10
train_2931,13
train_2932,13
train_2933,8
train_2934,13
train_2935,15
train_2936,2
train_2937,1
train_2938,3
train_2939,1
train_2940,2
train_2941,8
train_2942,19
train_2943,10
train_2944,1
train_2945,17
train_2946,9
train_2947,10
train_2948,14
train_2949,13
train_2950,10
train_2951,17
train_2952,9
train_2953,1
train_2954,4
train_2955,15
train_2956,19
train_2957,13
train_2958,13
train_2959,1
train_2960,9
train_2961,13
train_2962,13
train_2963,10
train_2964,4
train_2965,15
train_2966,19
train_2967,0
train_2968,2
train_2969,7
train_2970,7
train_2971,8
train_2972,1
train_2973,5
train_2974,17
train_2975,3
train_2976,10
train_2977,19
train_2978,13
train_2979,15
train_2980,13
train_2981,6
train_2982,2
train_2983,2
train_2984,18
train_2985,1
train_2986,16
train_2987,7
train_2988,13
train_2989,13
train_2990,2
train_2991,5
train_2992,10
train_2993,6
train_2994,13
train_2995,7
train_2996,2
train_2997,15
train_2998,6
train_2999,17
train_3000,17
train_3001,10
train_3002,16
train_3003,8
train_3004,2
train_3005,17
train_3006,17
train_3007,2
train_3008,10
train_3009,2
train_3010,17
train_3011,2
train_3012,5
train_3013,4
train_3014,7
train_3015,16
train_3016,8
train_3017,4
train_3018,18
train_3019,2
train_3020,6
train_3021,2
train_3022,16
train_3023,17
train_3024,16
train_3025,13
train_3026,3
train_3027,13
train_3028,12
train_3029,15
train_3030,13
train_3031,10
train_3032,13
train_3033,15
train_3034,17
train_3035,17
train_3036,18
train_3037,13
train_3038,16
train_3039,4
train_3040,1
train_3041,2
train_3042,17
train_3043,7
train_3044,0
train_3045,1
train_3046,10
train_3047,1
train_3048,13
train_3049,17
train_3050,19
train_3051,2
train_3052,10
train_3053,13
train_3054,13
train_3055,13
train_3056,15
train_3057,2
train_3058,17
train_3059,8
train_3060,17
train_3061,13
train_3062,19
train_3063,3
train_3064,19
train_3065,9
train_3066,10
train_3067,13
train_3068,19
train_3069,1
train_3070,19
train_3071,7
train_3072,16
train_3073,13
train_3074,4
train_3075,0
train_3076,19
train_3077,12
train_3078,15
train_3079,18
train_3080,19
train_3081,3
train_3082,13
train_3083,11
train_3084,17
train_3085,3
train_3086,11
train_3087,3
train_3088,3
train_3089,11
train_3090,11
train_3091,13
train_3092,6
train_3093,18
train_3094,13
train_3095,17
train_3096,3
train_3097,3
train_3098,7
train_3099,7
train_3100,13
train_3101,0
train_3102,7
train_3103,3
train_3104,17
train_3105,7
train_3106,11
train_3107,13
train_3108,13
train_3109,15
train_3110,12
train_3111,17
train_3112,16
train_3113,13
train_3114,13
train_3115,7
train_3116,16
train_3117,7
train_3118,17
train_3119,1
train_3120,10
train_3121,4
train_3122,12
train_3123,11
train_3124,11
train_3125,15
train_3126,0
train_3127,9
train_3128,17
train_3129,13
train_3130,12
train_3131,18
train_3132,4
train_3133,5
train_3134,1
train_3135,13
train_3136,9
train_3137,12
train_3138,15
train_3139,10
train_3140,0
train_3141,10
train_3142,19
train_3143,13
train_3144,2
train_3145,19
train_3146,11
train_3147,19
train_3148,19
train_3149,9
train_3150,8
train_3151,13
train_3152,18
train_3153,13
train_3154,12
train_3155,19
train_3156,1
train_3157,19
train_3158,1
train_3159,9
train_3160,19
train_3161,13
train_3162,5
train_3163,3
train_3164,13
train_3165,12
train_3166,5
train_3167,3
train_3168,15
train_3169,13
train_3170,13
train_3171,5
train_3172,10
train_3173,11
train_3174,0
train_3175,2
train_3176,8
train_3177,13
train_3178,14
train_3179,2
train_3180,1
train_3181,7
train_3182,13
train_3183,10
train_3184,2
train_3185,5
train_3186,15
train_3187,2
train_3188,4
train_3189,10
train_3190,0
train_3191,1
train_3192,1
train_3193,17
train_3194,10
train_3195,15
train_3196,10
train_3197,10
train_3198,5
train_3199,15
train_3200,10
train_3201,4
train_3202,13
train_3203,10
train_3204,14
train_3205,18
train_3206,4
train_3207,13
train_3208,7
train_3209,13
train_3210,13
train_3211,7
train_3212,17
train_3213,3
train_3214,10
train_3215,13
train_3216,11
train_3217,1
train_3218,19
train_3219,13
train_3220,3
train_3221,13
train_3222,2
train_3223,9
train_3224,7
train_3225,1
train_3226,4
train_3227,17
train_3228,5
train_3229,12
train_3230,11
train_3231,13
train_3232,19
train_3233,13
train_3234,7
train_3235,13
train_3236,17
train_3237,19
train_3238,13
train_3239,0
train_3240,13
train_3241,13
train_3242,2
train_3243,17
train_3244,19
train_3245,3
train_3246,12
train_3247,8
train_3248,13
train_3249,10
train_3250,10
train_3251,9
train_3252,8
train_3253,19
train_3254,19
train_3255,14
train_3256,10
train_3257,3
train_3258,19
train_3259,5
train_3260,1
train_3261,3
train_3262,0
train_3263,13
train_3264,12
train_3265,3
train_3266,19
train_3267,13
train_3268,5
train_3269,19
train_3270,5
train_3271,19
train_3272,13
train_3273,13
train_3274,8
train_3275,9
train_3276,15
train_3277,14
train_3278,12
train_3279,5
train_3280,7
train_3281,1
train_3282,6
train_3283,19
train_3284,11
train_3285,4
train_3286,19
train_3287,13
train_3288,4
train_3289,1
train_3290,7
train_3291,18
train_3292,17
train_3293,16
train_3294,12
train_3295,16
train_3296,19
train_3297,13
train_3298,12
train_3299,11
train_3300,0
train_3301,13
train_3302,18
train_3303,17
train_3304,7
train_3305,8
train_3306,7
train_3307,13
train_3308,7
train_3309,9
train_3310,19
train_3311,5
train_3312,8
train_3313,0
train_3314,13
train_3315,8
train_3316,14
train_3317,8
train_3318,16
train_3319,13
train_3320,3
train_3321,12
train_3322,17
train_3323,15
train_3324,2
train_3325,8
train_3326,16
train_3327,8
train_3328,17
train_3329,15
train_3330,10
train_3331,13
train_3332,9
train_3333,2
train_3334,18
train_3335,12
train_3336,9
train_3337,10
train_3338,10
train_3339,15
train_3340,17
train_3341,9
train_3342,2
train_3343,16
train_3344,18
train_3345,10
train_3346,16
train_3347,10
train_3348,12
train_3349,9
train_3350,10
train_3351,16
train_3352,15
train_3353,16
train_3354,10
train_3355,13
train_3356,0
train_3357,2
train_3358,3
train_3359,16
train_3360,3
train_3361,15
train_3362,12
train_3363,9
train_3364,4
train_3365,0
train_3366,13
train_3367,9
train_3368,6
train_3369,7
train_3370,15
train_3371,16
train_3372,9
train_3373,16
train_3374,2
train_3375,19
train_3376,17
train_3377,3
train_3378,16
train_3379,2
train_3380,8
train_3381,2
train_3382,9
train_3383,13
train_3384,9
train_3385,7
train_3386,6
train_3387,7
